label,text
puntual,"""Una grieta inclinada de 4.9 mm va desde la parte baja hacia el lado derecho del muro."""
arrufo,"""El piso sube un poco en el centro y las fisuras más notorias están cerca de las esquinas."""
puntual,"""Se presenta una fractura diagonal de 5.3 mm que conecta con pequeñas lineas horizontales."""
arrufo,"""La losa presenta un leve arrufo acompañado de grietas superficiales alineadas al arco."""
puntual,"""Una rotura inclinada de 6.1 mm se origina en el área hundida y sube hacia la junta superior."""
arrufo,"""El techo arqueado muestra microfisuras irradiadas desde el punto más elevado."""
puntual,"""Una grieta diagonal de 4.7 mm se abre desde el borde inferior hasta el nivel intermedio."""
arrufo,"""La trabe se eleva un poco en el centro y aparecen rayas finas en la unión con el muro."""
puntual,"""Una ruptura oblicua de 5.6 mm recorre la pared desde la esquina hundida hacia la ventana."""
arrufo,"""La losa se curva ligeramente hacia arriba y surgen fisuras muy delgadas dispersas."""
puntual,"""Una fractura diagonal de 6.0 mm inicia en el apoyo dañado y sube hasta la mitad de la superficie."""
arrufo,"""El piso muestra arrufo leve y lineas finas se extienden hacia los bordes."""
puntual,"""Una grieta inclinada de 4.8 mm parte de la zona baja y asciende con un leve ensanchamiento."""
arrufo,"""Hay un arqueo ascendente en la trabe y unas microgrietas acompañan el levantamiento."""
puntual,"""Una rotura oblicua de 5.2 mm surge donde colapsó un poco la unión y sube hacia el muro."""
arrufo,"""La losa está elevada ligeramente en el tramo medio y aparecen grietas muy pequeñas."""
puntual,"""Una fractura diagonal de 6.3 mm se forma desde la base hundida hasta media altura."""
arrufo,"""El techo forma un arco tenue y hay lineas superficiales que siguen la forma del arrufo."""
puntual,"""Una grieta inclinada de 5.0 mm baja desde la parte alta hacia la esquina inferior."""
arrufo,"""La trabe se curva suavemente y surgen microfisuras cerca del punto central."""
puntual,"""Aparece una rotura diagonal de 5.9 mm desde la columna afectada hasta el borde superior."""
arrufo,"""El piso se arquea un poco en el centro y las grietas pequeñas siguen la elevación."""
puntual,"""Una fisura diagonal de 4.6 mm atraviesa parte del muro desde la zona baja."""
arrufo,"""La losa tiene una elevación leve y presenta lineas delgadas en ambos extremos."""
puntual,"""Una fractura inclinada de 6.5 mm nace en la esquina hundida y sube hacia la mitad."""
arrufo,"""El techo presenta un arco suave y se observan grietas pequeñas acompañando la deformación."""
puntual,"""Una grieta diagonal de 5.4 mm se genera por la falla del apoyo y cruza media pared."""
arrufo,"""La trabe se levanta ligeramente y unas microfisuras aparecen cerca del apoyo."""
puntual,"""Una ruptura diagonal de 6.2 mm recorre el muro desde la zona afectada hasta la parte media."""
arrufo,"""El piso tiene un levantamiento leve y lineas muy finas siguen la curvatura."""
puntual,"""Una fisura inclinada de 4.9 mm asciende desde la base deteriorada hasta el centro del muro."""
arrufo,"""La losa presenta un arqueo ascendente en el tramo central y se ven microfisuras muy finas alrededor."""
puntual,"""Una grieta diagonal de 5.8 mm avanza desde la esquina dañada hasta el tercio superior del muro."""
arrufo,"""La trabe se arquea leve hacia arriba y hay rayas de tension delgadas siguiendo la curva."""
puntual,"""Una rotura inclinada de 6.4 mm nace en el apoyo flojo y sube hacia el borde superior."""
arrufo,"""El piso se eleva ligeramente en el centro, dejando marcas finas extendidas hacia los costados."""
puntual,"""Una fisura diagonal de 4.5 mm cruza el muro desde la zona baja hasta la mitad."""
arrufo,"""Se observa un arrufo moderado en la losa y aparecen pequeñas grietas paralelas al arco."""
puntual,"""Una ruptura oblicua de 6.1 mm conecta la parte hundida con la junta superior."""
arrufo,"""El techo tiene una curvatura ascendente muy leve y unas fisuras planas acompañan la forma."""
puntual,"""Una grieta inclinada de 5.3 mm se abre desde la base afectada y sube con un ángulo constante."""
arrufo,"""La superficie del piso está arqueada hacia arriba unos milímetros y se ven lineas finas dispersas."""
puntual,"""Se formó una fractura oblicua de 6.7 mm donde el apoyo fallo y subió hasta media pared."""
arrufo,"""La trabe presenta un levantamiento tenue y hay microfisuras apenas visibles en las uniones."""
puntual,"""Una rotura diagonal de 4.9 mm recorre el muro desde la parte baja hasta el sector central."""
arrufo,"""El techo se arquea un poco en el claro y deja lineas delgadas de tension sobre la superficie."""
puntual,"""Una grieta inclinada de 5.7 mm nace en un punto debilitado y asciende hacia la ventana."""
arrufo,"""La losa muestra arrufo suave con fisuras finas extendidas en patrón longitudinal."""
puntual,"""Una ruptura oblicua de 6.3 mm va desde la zona hundida hasta un punto cercano a la cornisa."""
arrufo,"""El piso se ve levantado de forma ligera y aparecen rayas finas cerca de los bordes."""
puntual,"""Una fisura diagonal de 4.8 mm sube desde el apoyo dañado hacia el costado derecho."""
arrufo,"""La trabe está arqueada hacia arriba de manera leve y muestra microgrietas en la superficie."""
puntual,"""Una fractura inclinada de 5.6 mm atraviesa el muro desde la esquina inferior."""
arrufo,"""La losa se curva ligeramente y aparecen lineas de tension suaves alrededor."""
puntual,"""Una rotura diagonal de 6.2 mm nace en la parte baja y sube hasta casi la mitad del muro."""
arrufo,"""El techo presenta una ligera elevación central acompañada de microfisuras delgadas."""
puntual,"""Una grieta inclinada de 5.0 mm avanza desde el borde inferior hasta un punto medio."""
arrufo,"""La trabe muestra arrufo leve y pequeñas lineas aparecen paralelas al eje."""
puntual,"""Una ruptura oblicua de 5.9 mm corre desde la zona hundida hacia la esquina superior."""
arrufo,"""El piso arqueado deja grietas superficiales que siguen la elevación central."""
puntual,"""Una fisura diagonal de 4.7 mm va desde el área dañada hacia la ventana."""
arrufo,"""La losa tiene un arco ascendente moderado y aparecen microgrietas dispersas."""
puntual,"""Una fractura inclinada de 6.5 mm surge del apoyo dañado y sube hasta la mitad."""
arrufo,"""El techo se arquea un poco y varias lineas finas siguen la forma del levantamiento."""
puntual,"""Una grieta diagonal de 5.4 mm inicia en la base hundida y sube al costado."""
arrufo,"""La trabe se levanta ligeramente y deja rayas de tension cerca de la unión con el muro."""
puntual,"""Una ruptura diagonal de 6.1 mm recorre parte del muro desde la esquina dañada."""
arrufo,"""El piso tiene un arrufo suave y aparecen microfisuras alrededor del punto más elevado."""
puntual,"""Una grieta inclinada de 4.9 mm sube desde la parte baja y se abre un poco al final."""
arrufo,"""La losa está ligeramente elevada en el tramo medio y muestra lineas delicadas en su superficie."""
puntual,"""Una fractura oblicua de 5.8 mm nace en el apoyo debilitado y sube hasta la zona media."""
arrufo,"""El techo arqueado presenta lineas casi imperceptibles a su alrededor."""
puntual,"""Una grieta diagonal de 5.2 mm desciende desde la parte superior hacia el centro."""
arrufo,"""La trabe tiene un arqueo leve y algunas microgrietas lánguidas en su eje."""
puntual,"""Una ruptura oblicua de 6.4 mm va desde la columna afectada hasta la mitad del plano."""
arrufo,"""El piso ligeramente levantado deja ver grietas muy finas en ambos costados."""
puntual,"""Una fisura diagonal de 4.6 mm sube desde el borde inferior y se inclina hacia la derecha."""
arrufo,"""La losa se curva suavemente y aparecen lineas de tension en las esquinas."""
puntual,"""Una rotura inclinada de 5.5 mm nace en el apoyo dañado y sube hacia la ventana."""
arrufo,"""El techo se eleva unos milimetros y deja microgrietas paralelas al levantamiento."""
puntual,"""Una grieta diagonal de 6.3 mm se abre desde la parte hundida y sube hacia el borde alto."""
arrufo,"""La losa se arquea levemente dejando lineas muy finas cerca del borde izquierdo."""
puntual,"""Una grieta diagonal de 5.7 mm baja desde la esquina superior y conecta con lineas pequeñas."""
arrufo,"""El techo presenta un arqueo ascendente y microfisuras suaves siguen el trazo curvo."""
puntual,"""Una ruptura inclinada de 6.2 mm se abre desde el apoyo debilitado y sube hasta media pared."""
arrufo,"""La trabe tiene un arrufo tenue y algunas lineas finas se alinean con la deformacion."""
puntual,"""Una fractura oblicua de 4.9 mm corre desde la zona baja del muro hacia la derecha."""
arrufo,"""El piso muestra un levantamiento leve y aparecen microgrietas alrededor del centro."""
puntual,"""Una grieta inclinada de 6.6 mm nace en el area afectada y sube en diagonal hasta la parte alta."""
arrufo,"""La losa esta arqueada delicadamente y deja ver rayas finas que siguen la elevacion."""
puntual,"""Una rotura diagonal de 5.3 mm inicia en el borde hundido y atraviesa parte del muro."""
arrufo,"""El techo se curva suavemente hacia arriba y hay lineas delgadas cercanas al punto central."""
puntual,"""Una grieta diagonal de 5.9 mm nace donde fallo la columna y sube hacia la ventana."""
arrufo,"""La trabe se arquea un poco y salen microfisuras casi invisibles por encima de ella."""
puntual,"""Una fractura inclinada de 4.8 mm baja desde el lado superior y termina casi en la mitad."""
arrufo,"""El piso tiene una elevacion pequeña y algunas lineas siguen su forma ascendente."""
puntual,"""Una grieta oblicua de 6.4 mm aparece desde el apoyo dañado y sube con apertura constante."""
arrufo,"""La losa forma un arco leve con microfisuras distribuidas a lo largo del punto más alto."""
puntual,"""Una línea diagonal de 5.1 mm sube desde la base deteriorada hasta un punto medio."""
arrufo,"""El techo presenta arrufo pequeño y grietas finas acompañan la elevación."""
puntual,"""Una ruptura oblicua de 6.1 mm atraviesa el muro desde la esquina inferior afectada."""
arrufo,"""La trabe tiene una curva ascendente leve y aparecen lineas delicadas en su superficie."""
puntual,"""Una grieta diagonal de 4.7 mm va desde el borde inferior hacia la parte central del muro."""
arrufo,"""El piso levantado suavemente deja microfisuras en las orillas y alrededor del punto elevado."""
puntual,"""Una fractura inclinada de 5.6 mm sube desde el apoyo flojo y recorre parte de la pared."""
arrufo,"""La losa arqueada muestra lineas casi imperceptibles generadas por la tensión."""
puntual,"""Una rotura diagonal de 6.5 mm nace donde fallo el soporte y sube hacia la parte media."""
arrufo,"""El techo se eleva apenas y deja pequeñas rayas alrededor del segmento central."""
puntual,"""Una grieta oblicua de 4.9 mm se forma desde el lado inferior y asciende ligeramente."""
arrufo,"""La trabe tiene un arrufo discreto y presenta microgrietas delgadas."""
puntual,"""Una fractura inclinada de 5.8 mm avanza desde la columna afectada hacia la esquina superior."""
arrufo,"""El piso muestra una ligera curvatura al alza y lineas finas siguen el patrón."""
puntual,"""Una grieta diagonal de 6.3 mm se abre desde la zona hundida hasta un punto alto."""
arrufo,"""La losa se eleva poquito y deja huellas delgadas de tension cerca del borde derecho."""
puntual,"""Una ruptura oblicua de 4.6 mm baja desde la parte superior y termina cerca del centro."""
arrufo,"""El techo arqueado tiene microfisuras suaves paralelas a la elevacion."""
puntual,"""Una grieta inclinada de 5.5 mm surge del apoyo debilitado y asciende hacia la izquierda."""
arrufo,"""La trabe forma un arco débil hacia arriba y deja lineas muy finas cerca del punto medio."""
puntual,"""Una fractura diagonal de 6.0 mm nace donde se hundio el borde y sube hacia la mitad del muro."""
arrufo,"""El piso ligeramente arqueado presenta microgrietas superficiales que siguen la curva."""
puntual,"""Una grieta oblicua de 5.2 mm recorre el muro desde la parte baja hasta un punto central."""
arrufo,"""La losa tiene una elevacion pequeña en el claro y se ven lineas finas dispersas."""
puntual,"""Una rotura diagonal de 6.7 mm sube desde el apoyo danado hasta casi la esquina superior."""
arrufo,"""El techo presenta un arqueo suave y aparecen microfisuras siguiendo la curvatura."""
puntual,"""Una grieta inclinada de 4.8 mm nace en la base afectada y asciende hacia la derecha."""
arrufo,"""La trabe elevada ligeramente deja ver rayas de tension muy suaves."""
puntual,"""Una fractura diagonal de 6.1 mm va desde la zona hundida y sube casi al borde."""
arrufo,"""El piso tiene un arrufo leve con microfisuras alineadas al levantamiento."""
puntual,"""Una grieta oblicua de 5.7 mm recorre el muro desde la parte dañada hacia la parte alta."""
arrufo,"""La losa arqueada permite ver lineas finas distribuidas a lo largo de su centro."""
puntual,"""Una rotura diagonal de 6.4 mm nace en la zona hundida y asciende siguiendo la falla del apoyo."""
arrufo,"""En la parte central del muro portante se observa un combamiento progresivo que va aumentando desde los extremos hacia el centro, generando una curvatura evidente en todo el paño; además, la mampostería presenta pequeñas grietas verticales que acompañan la deformación y muestran que el arrufo ya lleva tiempo avanzando."""
puntual,"""En el muro norte aparecio una fisura diagonal que recorre casi toda la altura, empezando desde la esquina baja derecha asta llegar cerca de la ventana, midiendo entre 4.2 y 5 mm, y cerca del centro tambien ay varias grietas chicas horizontales que se abren cuando el muro flexa."""
arrufo,"""La losa intermedia se nota ligeramente vencida en su tramo medio, generando un arrufo de casi 3 cm que provoca que el recubrimiento empiece a desprenderse; en la zona donde la deformación es mayor, el aplanado muestra líneas de tensión que siguen la curva formada por el peso acumulado."""
puntual,"""En el eje B-3 la columna presento una fisura oblicua de unos 6.7 mm que inicia junto al punto donde cedio el apoyo, subiendo con un angulo muy marcado; alrededor de la base se aprecian grietas cortas que surgieron cuando la columna se inclino ligeramente por la falla puntual."""
arrufo,"""En la pared posterior se observa un arqueo hacia adelante que afecta todo el tramo entre las dos columnas, y debido a este arrufo el acabado empezo a desprenderse en escamas pequeñas, revelando bajo el yeso varias microfisuras verticales que siguen el perfil abultado."""
puntual,"""La trabe del techo genero una grieta diagonal de 5.4 mm que va desde el punto donde la estructura recibio un impacto asta la parte alta del claro, y junto a esta se detectan varias fisuras mas delgadas que se produjeron cuando la trabe se flexiono subitamente."""
arrufo,"""El muro divisor muestra un arrufo pronunciado hacia el interior del cuarto, con un desplazamiento visible a simple vista; la superficie presenta un abombamiento uniforme y varias grietas finas que cruzan el aplanado, indicando que la deformación lleva varios meses en desarrollo."""
puntual,"""En la union entre la columna C-2 y la viga se genero una fisura puntual que recorre la junta en sentido diagonal, con apertura variable entre 3 y 6 mm; ademas, mas arriba aparecieron grietas horizontales pequeñas que se formaron por la perdida de rigidez en el punto dañado."""
arrufo,"""El muro perimetral presenta un combamiento notable que desplaza la sección central hacia el exterior casi 2 cm, acompañado por grietas irregulares que se abren más donde el arrufo es mayor; incluso el aplanado se quiebra en franjas largas que siguen el arco formado por la deformación."""
puntual,"""La zona cercana al apoyo metalico sufrio una rotura puntual que origino una fisura diagonal muy marcada de 7.1 mm, la cual se desplaza hacia el borde superior siguiendo la trayectoria donde el material cedio primero; alrededor, el acabado suelto muestra grietas secundarias en forma de abanico."""
arrufo,"""La pared de la sala se arquea hacia arriba en la parte central, generando un efecto de arrufo que se aprecia desde ambos extremos del pasillo; el aplanado presenta grietas delgadas distribuidas a lo largo del eje central, y la luz rasante revela la curvatura completa del paño."""
puntual,"""En el muro oriente se abrio una grieta oblicua que parte desde la esquina baja izquierda y sube hasta cruzar la mitad de la pared, con un ancho maximo de 5.9 mm; tambien se ven fisuras horizontales menores que surgieron cuando la estructura sufrio flexion localizada."""
arrufo,"""La viga principal se presenta arqueada hacia abajo en el centro, con un arrufo que afecta el acabado circundante; las grietas paralelas a la curvatura evidencian la pérdida de capacidad y muestran zonas donde el recubrimiento del concreto ya no está adherido correctamente."""
puntual,"""Junto a la ventana aparecio una fisura diagonal producto de un asentamiento puntual del apoyo inferior; la grieta mide entre 4 y 6 mm y genera ramificaciones pequeñas que suben hacia el marco, mientras que en la parte baja se observan microgrietas por compresion del muro."""
arrufo,"""En la barda lateral el arrufo es claramente visible porque el paño se abomba hacia el exterior, formando una panza de casi 3 cm; alrededor de la zona inflada se identifican grietas verticales delgadas que siguen la dirección del esfuerzo generado por la deformación."""
puntual,"""La columna cercana al portón mostro una rotura puntual que genero una fisura oblicua muy evidente, con apertura irregular, iniciando junto a la base inclinada y subiendo hacia el nudo superior; el area afectada tiene un patron de fractura que indica falla repentina."""
arrufo,"""La superficie del muro se aprecia ligeramente ondulada en la zona media, formando un arrufo suave pero progresivo que creó un patrón de grietas largas y finas; estas grietas se intensifican en el punto donde el abombamiento es mayor."""
puntual,"""En el centro del cuarto aparecio una fisura diagonal que va desde el borde hundido del piso hasta casi la mitad del muro y mide 5.3 mm; tambien ay grietas transversales muy pequeñas que se formaron por la deformación en un solo punto."""
arrufo,"""La cara interna del muro muestra un combamiento hacia adelante que afecta el recubrimiento del yeso, con pequeñas escamas desprendidas; al pasar la mano se siente la curvatura, y las grietas acompañan el arco generado por el arrufo."""
puntual,"""En el eje D-1 se produjo una fisura diagonal causada por un fallo puntual del apoyo, avanzando desde la base hacia la parte superior en forma de línea quebrada; cerca del tramo medio aparecen otras grietas delgadas que reflejan la flexion del muro."""
arrufo,"""La pared externa se arquea debido a un arrufo que se observa desde varios metros de distancia; el aplanado presenta quiebres largos, y la junta con el techo muestra un desprendimiento ligero, evidenciando la deformación sostenida."""
puntual,"""La trabe que sostiene el tragaluz sufrio una fisura diagonal por deformación localizada, iniciando en la esquina donde se concentro la carga; alrededor se aprecian fisuras pequeñas que surgieron cuando el elemento cedio parcialmente."""
arrufo,"""El muro estructural exhibe un arrufo que afecta toda la sección central, con una deformación notable hacia el interior; la superficie presenta marcas de tensión y varias líneas de rotura superficiales que acompañan la curva del paño."""
puntual,"""La grieta principal del muro sur es una diagonal amplia que mide casi 6 mm y recorre la pared desde la ventana hasta el remate superior, originada por una falla puntual del apoyo; a su alrededor hay otras fisuras cortas que indican inestabilidad."""
arrufo,"""El paño norte se observa deformado en su tramo medio, generando una panza marcada que se identifica incluso sin instrumentos; el aplanado muestra una serie de fisuras verticales distribuidas según la forma del arrufo."""
puntual,"""En la esquina donde el piso se undio ligeramente aparecio una grieta diagonal muy clara que recorre casi toda la altura del muro, con variaciones de ancho entre 4.7 y 6 mm; en la parte inferior tambien ay pequeñas grietas horizontales."""
arrufo,"""La losa del corredor presenta un arrufo visible que afecta la alineación del plafón; el acabado del techo exhibe fisuras alargadas causadas por la curvatura progresiva del elemento."""
puntual,"""En el muro junto a la escalera surgio una fisura oblicua asociada a un asentamiento puntual, avanzando con un angulo pronunciado hacia la parte alta; cerca de la base se aprecian varias grietas cortas de compresión."""
arrufo,"""El muro perimetral se muestra inflado en su zona media, creando un arrufo que desplaza ligeramente el aplanado; este movimiento ha generado fisuras finas que recorren el paño según la curvatura observada."""
puntual,"""En la parte baja de la columna se formo una fisura oblicua muy marcada despues de un fallo localizado, con apertura max de 5.5 mm; alrededor hay grietas menores que surgieron cuando la columna se inclino."""
arrufo,"""El paño de la terraza muestra un arqueo ascendente debido a un arrufo que afecta toda la longitud; el acabado presenta grietas intermitentes y una separación ligera en la junta superior."""
puntual,"""La grieta mas grande del muro interior es una diagonal que recorre casi dos metros desde la esquina donde se produjo un hundimiento puntual; mide entre 5 y 6.2 mm, con ramificaciones en la mitad."""
arrufo,"""La estructura presenta un arrufo en la cara externa del muro, creando una superficie curvada que rompe el aplanado en trazos verticales; el problema se intensifica en épocas de humedad."""
puntual,"""Se detecto una fisura puntual cerca del apoyo de la viga, avanzando en diagonal hacia arriba; la grieta muestra aperturas irregulares entre 4 y 7 mm y tiene pequeñas ramas que se extienden horizontalmente."""
arrufo,"""El muro de la cocina exhibe un combamiento notable, con varias grietas que siguen la curva formada por el arrufo; incluso los azulejos comenzaron a despegarse en la zona mas abultada."""
puntual,"""Una rotura oblicua severa se genero en la parte central del muro debido a una falla puntual, recorriendo el paño con un trazo inclinado; alrededor hay varias grietas menores asociadas a la flexión."""
arrufo,"""La superficie del muro esta arqueada hacia afuera por un arrufo progresivo, con desprendimientos ligeros del recubrimiento y grietas alineadas con la deformación visible."""
puntual,"""En la junta entre la columna y la trabe aparecio una grieta diagonal de 6.3 mm, resultado de un daño puntual en el apoyo; hay fisuras secundarias que irradian desde el punto principal."""
arrufo,"""El paño del pasillo se encuentra abombado hacia el interior, formando un arrufo que crea un patrón de fisuras verticales; las grietas se abren más en la sección central."""
puntual,"""Debido a la cedida puntual del piso, se generó una fisura oblicua que sube casi toda la altura del muro, con variación en el ancho y ramificaciones horizontales en el tramo medio."""
arrufo,"""El muro presenta una panza pronunciada por arrufo, acompañada de líneas de tensión largas y delgadas que siguen la forma del abombamiento; el recubrimiento está parcialmente suelto."""
puntual,"""En la esquina del cuarto se produjo una fisura diagonal de 5.8 mm por un asentamiento puntual; tambien ay varias grietas cortas que surgieron cuando la estructura se flexó."""
arrufo,"""La deformación del paño genera un arrufo visible desde el corredor, con grietas superficiales que recorren toda la altura y se intensifican en la parte media."""
puntual,"""Una fisura diagonal extensa apareció en el muro debido a una falla puntual del apoyo, avanzando desde la base hacia la parte alta; alrededor se ven microgrietas por compresión."""
arrufo,"""El paño central presenta un arqueo claro asociado a un arrufo que afecta toda la superficie; el yeso tiene grietas distribuidas que siguen la curvatura."""
puntual,"""En la zona del vano se desarrollo una fisura oblicua muy marcada a causa de un daño puntual, con apertura de hasta 6 mm y fisuras secundarias alrededor."""
arrufo,"""La pared presenta un combamiento hacia afuera que evidencia un arrufo prolongado; sobre el aplanado se dibujan líneas finas que siguen el desplazamiento del muro."""
puntual,"""Una rotura diagonal se extendió desde el borde hundido del piso hasta la mitad del muro, provocada por una falla puntual; hay además pequeñas fisuras horizontales cercanas."""
arrufo,"""El muro se observa completamente arqueado en su tramo medio, con un arrufo que origina quiebres largos en el recubrimiento; la deformación es visible al tacto."""
puntual,"""Una grieta diagonal de gran tamaño surgio en la estructura por una falla puntual en la base, con ramificaciones que indican que la carga se concentró en un solo punto."""
arrufo,"""El muro central presenta un abombamiento pronunciado hacia el interior que se ha ido incrementando con el paso de los meses; el aplanado muestra desprendimientos finos y grietas casi paralelas entre sí que siguen la curvatura generada por el arrufo, reflejando una deformación de al menos dos centímetros."""
puntual,"""En la esquina inferior del muro aparecio una fisura diagonal muy marcada que nace donde el apoyo cedio de manera puntual; la grieta avanza hacia arriba con un angulo de casi 40 grados y alcanza un ancho de 5.4 mm, mientras que en la zona media se observan ramitas finas creadas por la flexion repentina."""
arrufo,"""La pared del pasillo exhibe un arrufo extendido que abarca más de tres metros de longitud, generando una panza claramente visible cuando la luz incide de lado; el recubrimiento se ha fracturado en líneas rectas y curvas que coinciden con el desplazamiento gradual del paño."""
puntual,"""En el eje A-2 la columna sufrió un daño puntual que originó una fisura oblicua de casi 6.2 mm, iniciando en la base inclinada y subiendo en dirección al nudo superior; alrededor de la grieta principal hay otras pequeñas líneas que surgieron cuando el elemento perdió rigidez."""
arrufo,"""El muro presenta un combamiento ascendente en su parte media, creando una deformación suave pero notable que ha provocado microfisuras paralelas al eje del arrufo; además, el yeso se encuentra ligeramente separado del soporte."""
puntual,"""En el muro oriente se detectó una grieta diagonal que recorre casi toda la altura luego de que el apoyo fallara de forma puntual; la apertura varía entre 4 y 6.1 mm, acompañada de pequeñas fisuras horizontales cerca del tramo medio."""
arrufo,"""La estructura lateral evidencia un arrufo progresivo que causa que la superficie se curve hacia adelante; este fenómeno ha generado un patrón de grietas verticales que se intensifican en la parte donde la panza es más evidente."""
puntual,"""Una fisura diagonal de origen puntual apareció junto a la ventana, avanzando desde la esquina baja hacia el marco superior con una apertura cercana a 5.7 mm; también se observan fracturas cortas que irradian desde el punto donde ocurrió el fallo."""
arrufo,"""El muro del corredor se observa ligeramente arqueado, formando un arrufo que afecta la alineación del aplanado; las grietas superficiales siguen el arco formado por la deformación y se ensanchan en la parte media."""
puntual,"""En la unión entre la viga y la columna se desarrolló una fisura oblicua por fallo puntual del apoyo; la grieta tiene una trayectoria clara hacia la parte alta y alcanza una apertura de 6 mm."""
arrufo,"""La barda posterior exhibe un arrufo que genera una panza de más de dos centímetros; la superficie tiene grietas delgadas que recorren la zona abultada, y se observan desprendimientos finos del recubrimiento."""
puntual,"""En la zona donde el piso se undió ligeramente se produjo una fisura diagonal que sube casi toda la altura del muro; la apertura ronda los 5.3 mm y hay microgrietas horizontales alrededor del punto afectado."""
arrufo,"""El muro presenta una deformación hacia afuera que forma un arrufo muy notorio, generando fracturas verticales largas que se abren más donde la curvatura alcanza su punto máximo."""
puntual,"""Una fisura oblicua se originó en la esquina del cuarto debido a un asentamiento puntual; la línea avanza con un angulo pronunciado y exhibe pequeñas ramificaciones que se distribuyen cerca de la mitad del muro."""
arrufo,"""La pared del recibidor muestra una curvatura ascendente que produce un arrufo visible incluso desde el acceso principal; el yeso se ha agrietado en líneas paralelas que siguen la dirección del arqueo."""
puntual,"""En la columna C-5 apareció una grieta diagonal muy marcada causada por un fallo puntual en el apoyo; el trazo avanza en forma irregular con aperturas variables entre 4.8 y 6.4 mm."""
arrufo,"""El muro norte se encuentra abombado en su sección central, formando un arrufo que generó grietas finas de varios centímetros de longitud; el aplanado muestra desprendimientos en la zona más cargada."""
puntual,"""Junto al vano de la puerta surgió una fisura diagonal de 5.2 mm producida por una deformación puntual; la grieta recorre el muro de abajo hacia arriba y tiene pequeñas ramas que se abren lateralmente."""
arrufo,"""La pared externa presenta un arrufo evidente que desplaza la cara del muro hacia el exterior unos milímetros; el acabado presenta líneas de fractura continuas que siguen la forma de la panza."""
puntual,"""En la parte baja del muro apareció una fisura oblicua causada por un hundimiento puntual del piso; la grieta tiene más de un metro de longitud y la apertura llega a 6 mm en su punto más ancho."""
arrufo,"""El paño del pasillo muestra un arqueo constante que ha generado un arrufo de apariencia uniforme; el yeso está marcado por grietas casi rectas que acompañan la curvatura."""
puntual,"""Una rotura diagonal importante se formó en la estructura debido a un fallo puntual en el nudo inferior; la grieta sube hacia la parte alta con una apertura de casi 7 mm."""
arrufo,"""La losa del entrepiso presenta un arrufo moderado que se aprecia desde el nivel inferior; las grietas del cielorraso siguen la curva del elemento estructural deformado."""
puntual,"""En la unión entre dos muros se desarrolló una fisura diagonal asociada a una falla puntual; el trazo es irregular y muestra un aumento en su apertura hacia el tramo superior."""
arrufo,"""El muro perimetral tiene un abombamiento que recorre más de dos metros, evidenciando un arrufo que ha generado desprendimientos del aplanado y grietas verticales bien definidas."""
puntual,"""En la esquina donde se concentra la carga apareció una fisura diagonal de 5.9 mm, iniciando en la base y subiendo hacia la mitad del muro; las ramas pequeñas indican flexión localizada."""
arrufo,"""La fachada muestra un arrufo sutil pero continuo que ha generado varias líneas de fractura en la superficie; los desprendimientos del recubrimiento son más notorios en la zona curva."""
puntual,"""Una fisura puntual se generó en la base de la columna, avanzando en diagonal hasta casi un metro de altura; la apertura alcanza 6 mm y en el entorno hay pequeñas grietas secundarias."""
arrufo,"""El muro interior presenta un arrufo con curvatura hacia adentro, produciendo grietas largas en dirección vertical que se intensifican en el centro del paño."""
puntual,"""En el muro sur se abrió una grieta diagonal después de un fallo puntual del apoyo; el trazo tiene una apertura entre 4.5 y 6 mm y pequeñas ramificaciones cercanas al punto de origen."""
arrufo,"""El paño muestra un arrufo perceptible que desplaza ligeramente la superficie; las líneas del aplanado se quiebran siguiendo la curvatura generada con el paso del tiempo."""
puntual,"""Una fisura diagonal nació en el borde donde el piso cedió de forma puntual; la grieta avanza hacia arriba con un ancho de 5.1 mm y presenta pequeñas fracturas horizontales alrededor."""
arrufo,"""La superficie del muro se arquea hacia afuera debido a un arrufo acumulado; la zona afectada presenta grietas que recorren toda la longitud del abombamiento."""
puntual,"""En la columna cercana a la escalera se detectó una grieta diagonal que se produjo por una falla puntual; el ancho varía entre 4.7 y 6.3 mm y se observan microgrietas en la base."""
arrufo,"""El muro lateral exhibe un arrufo en la parte media, con desprendimientos del recubrimiento y un patrón de grietas verticales en forma de franjas que siguen la deformación."""
puntual,"""En la unión del muro con la trabe se generó una fisura diagonal considerable causada por un daño puntual; la apertura alcanza 6 mm y se aprecian fisuras secundarias en abanico."""
arrufo,"""El paño principal del salón muestra una curvatura hacia adelante que evidencia un arrufo progresivo; las grietas se alinean con la forma convexa del muro."""
puntual,"""Una rotura diagonal grave apareció en el muro tras un fallo puntual del apoyo inferior; mide casi dos metros de longitud y presenta ramificaciones finas a lo largo del trazo."""
arrufo,"""La pared norte exhibe un arrufo que desplaza la superficie hacia el interior varios milímetros; el acabado presenta grietas verticales largas y desprendimientos parciales."""
puntual,"""En la esquina del cuarto se produjo una fisura diagonal de 6.1 mm debido a una falla puntual; la línea sube hasta la mitad del muro con pequeñas ramitas horizontales."""
arrufo,"""El muro de carga muestra un arrufo visible con curvatura hacia afuera, y el recubrimiento ha sufrido desprendimientos, dejando al descubierto microfisuras en todo el arco de deformación."""
puntual,"""En el tramo inferior del muro apareció una grieta diagonal de origen puntual con apertura irregular; la flexión generó grietas pequeñas dispersas en el área afectada."""
